,district,rooms,size,level,max_levels,price,kocha_grouped
3835,Мирзо-Улугбекский,3,68.0,4,4,47000.0,Мирзо Улугбека
3836,Шайхантахурский,3,101.0,3,7,105000.0,other_very_high
3837,Яккасарайский,2,50.0,3,12,42000.0,Бабура
3838,Мирабадский,1,40.0,4,4,46500.0,Садыка Азимова (Жуковского) 
3839,Мирзо-Улугбекский,3,75.0,4,5,47000.0,Буз-1 (Буз базар) 
3840,Мирабадский,3,75.0,8,9,85000.0,Афросиёб
3841,Яшнободский,3,86.0,5,9,75000.0,жилой комплекс Green Park
3842,Мирзо-Улугбекский,2,60.0,3,4,102000.0,Буюк Ипак Йули
3843,Яшнободский,2,58.0,4,9,55000.0,жилой комплекс Green Park
3844,Чиланзарский,4,125.0,3,9,210000.0,жилой комплекс Новза
3845,Чиланзарский,3,114.0,2,9,160000.0,жилой комплекс Новза
3846,Чиланзарский,1,30.0,4,4,27700.0,Чиланзар 17-й квартал
3847,Шайхантахурский,3,90.0,12,12,37000.0,other_low
3848,Мирзо-Улугбекский,3,70.0,4,4,61000.0,Буюк Ипак йули (Луначарское) 
3849,Олмазорский,4,100.0,2,9,57000.0,Фараби
3850,Сергелийский,3,79.3,13,16,38448.0,other_low
3851,Мирзо-Улугбекский,3,91.0,3,5,51000.0,Карасу 6-й квартал
3852,Учтепинский,3,80.0,4,4,50000.0,Чиланзар 25-й квартал
3853,Мирзо-Улугбекский,2,55.0,7,7,57000.0,Олимлар (Морозова) 
3854,Чиланзарский,3,75.0,5,9,57000.0,Чиланзар квартал Е
3855,Мирабадский,2,45.0,6,9,58000.0,Ислама Каримова
3856,Мирзо-Улугбекский,2,90.0,2,9,51000.0,Карасу 6-й квартал
3857,Чиланзарский,2,52.0,2,4,41500.0,Чиланзар 1-й квартал
3858,Чиланзарский,3,65.0,4,4,42000.0,Чиланзар 5-й квартал
3859,Чиланзарский,2,45.0,2,4,32000.0,Малая кольцевая дорога
3860,Бектемирский,3,56.0,4,4,28100.0,other_very_low
3861,Юнусабадский,3,78.0,4,4,55000.0,ц-5 Киёт (Ц-5) 
3862,Мирзо-Улугбекский,2,60.0,6,9,34000.0,ТТЗ-2
3863,Мирабадский,4,90.0,6,9,73000.0,Фаровон
3864,Мирзо-Улугбекский,3,73.0,5,5,52000.0,Аккурган
3865,Мирзо-Улугбекский,1,20.0,3,4,12100.0,Буз-2 (Буз) 
3866,Учтепинский,2,42.0,4,5,28500.0,Чупон-Ота
3867,Мирабадский,3,105.0,7,9,125000.0,Нукус
3868,Мирзо-Улугбекский,2,42.0,2,5,33500.0,Элобод
3869,Бектемирский,2,30.0,1,4,26100.0,other_very_low
3870,Мирабадский,2,55.0,5,5,35000.0,Тараса Шевченко
3871,Мирзо-Улугбекский,2,50.0,5,5,35000.0,Элобод
3872,Мирзо-Улугбекский,2,55.0,4,4,35000.0,Элобод
3873,Юнусабадский,2,50.0,4,4,33500.0,Юнусабад 11-й квартал
3874,Шайхантахурский,4,130.0,2,3,106000.0,Ипакчи
3875,Юнусабадский,1,45.0,4,4,26000.0,other_very_low
3876,Мирзо-Улугбекский,1,42.0,1,4,26500.0,Буюк Ипак Йули
3877,Яккасарайский,2,64.0,1,5,42000.0,Кушбеги
3878,Шайхантахурский,2,42.0,8,9,29999.0,other_very_low
3879,Чиланзарский,2,50.0,2,4,45000.0,1-й проезд Катта Чиланзар
3880,Яшнободский,2,30.0,7,9,21500.0,1-й проезд Авиасозлар
3881,Чиланзарский,2,45.0,1,4,39000.0,Чиланзар  3 квартал
3882,Мирзо-Улугбекский,1,24.0,1,4,19000.0,other_very_low
3883,Яккасарайский,2,49.0,5,9,23000.0,Кушбеги
3884,Яккасарайский,5,116.0,4,9,72000.0,Кушбеги
3885,Чиланзарский,2,40.0,4,4,30000.0,Чиланзар  3 квартал
3886,Чиланзарский,1,49.0,3,12,33500.0,Чиланзар  5 квартал
3887,Чиланзарский,2,45.0,4,4,35500.0,Чиланзар 3 квартал
3888,Юнусабадский,4,215.0,7,9,185000.0,other_very_high
3889,Яккасарайский,3,93.0,5,7,75000.0,1-й проезд Шота Руставели
3890,Яккасарайский,3,91.0,3,4,73000.0,Юсуфа Хос Ходжиба
3891,Мирзо-Улугбекский,1,22.0,4,4,19000.0,other_very_low
3892,Шайхантахурский,6,130.0,7,9,56000.0,other_high
3893,Юнусабадский,4,95.13,8,9,68000.0,Богишамол
3894,Яшнободский,2,55.0,4,5,54000.0,"Паркентская (Генерала Петрова,) "
3895,Сергелийский,2,59.8,16,16,27288.0,other_very_low
3896,Мирзо-Улугбекский,2,94.0,1,5,32000.0,Феруза
3897,Юнусабадский,3,70.0,3,3,66000.0,Киёт
3898,Юнусабадский,3,70.0,4,4,63000.0,Киёт
3899,Юнусабадский,4,105.0,4,4,160000.0,Кашкар
3900,Яккасарайский,2,56.0,7,12,36500.0,other_low
3901,Мирзо-Улугбекский,3,70.0,4,4,64000.0,Олой
3902,Мирзо-Улугбекский,3,82.0,4,4,88000.0,Буюк Ипак Йули
3903,Яккасарайский,3,110.0,4,6,295000.0,Дамарик
3904,Шайхантахурский,2,55.0,2,5,55000.0,Коратош
3905,Чиланзарский,3,72.0,2,4,63000.0,other_high
3906,Мирзо-Улугбекский,3,80.0,4,4,81000.0,Аккурган
3907,Мирабадский,2,115.0,7,8,160000.0,Мирабад
3908,Мирабадский,2,97.0,6,8,155000.0,Фаровон
3909,Чиланзарский,4,96.0,2,4,58000.0,other_high
3910,Чиланзарский,3,78.0,6,9,44500.0,Алгоритм
3911,Мирзо-Улугбекский,2,58.0,4,4,33000.0,Феруза-2
3912,Шайхантахурский,3,65.0,3,4,54000.0,Лабзак
3913,Мирзо-Улугбекский,2,57.0,7,9,29000.0,Городок Тракторостроителей 4-й квартал
3914,Мирзо-Улугбекский,2,60.0,8,9,38000.0,Городок Тракторостроителей 4-й квартал
3915,Юнусабадский,2,58.0,5,9,42000.0,Юнусабад 13-й квартал
3916,Мирзо-Улугбекский,2,50.0,4,4,28700.0,Городок Тракторостроителей 1-й квартал
3917,Мирабадский,1,55.0,2,9,61000.0,Афросиаб (пр-т Косманавтов) 
3918,Шайхантахурский,3,45.0,2,5,28000.0,other_very_low
3919,Юнусабадский,3,70.0,3,4,67000.0,Минор
3920,Мирзо-Улугбекский,2,50.0,4,4,35500.0,Дархон
3921,Мирабадский,3,85.0,5,9,74000.0,Айбека (пр-т Косманавтов) 
3922,Мирабадский,3,80.0,1,9,100000.0,Госпитальный
3923,Юнусабадский,3,68.0,3,4,68000.0,Киёт
3924,Шайхантахурский,6,154.0,4,5,129500.0,other_very_high
3925,Юнусабадский,4,82.0,1,4,86000.0,ц-4 Кашгар (Ц-4) 
3926,Мирабадский,3,75.0,2,9,74000.0,Айбека (пр-т Косманавтов) 
3927,Яккасарайский,3,100.0,5,5,100000.0,Бабура
3928,Юнусабадский,3,78.0,4,4,56000.0,Кашгар
3929,Яшнободский,1,26.0,1,4,22000.0,other_very_low
3930,Учтепинский,1,36.0,3,4,25500.0,Чиланзар 22-й квартал
3931,Олмазорский,3,91.0,3,3,85000.0,Нурафшон
3932,Юнусабадский,3,65.0,4,4,53500.0,Юнусабад 18-й квартал
3933,Чиланзарский,3,103.0,4,4,160000.0,Ислама Каримова
3934,Юнусабадский,5,183.5,4,5,203000.0,Кашгар
3935,Чиланзарский,3,75.0,1,4,60000.0,Чиланзар 19-й квартал
3936,Юнусабадский,1,67.0,8,9,42500.0,other_medium
3937,Юнусабадский,4,94.0,1,9,66000.0,Юнусабад 16-й квартал
3938,Яшнободский,4,130.0,1,5,155000.0,жилой комплекс Parkent Village массив Мавлоно Риёзи
3939,Шайхантахурский,2,60.0,5,9,45000.0,проспект Бунёдкор
3940,Мирабадский,3,75.0,4,4,70000.0,проспект Амира Темура
3941,Мирабадский,3,106.0,1,4,120000.0,ЦУМ (Ц-7) 
3942,Мирабадский,3,90.0,3,4,125000.0,Глинка
3943,Сергелийский,4,98.0,2,7,65000.0,other_high
3944,Учтепинский,2,49.0,3,4,34500.0,Чиланзар 14-й квартал
3945,Мирзо-Улугбекский,3,80.0,4,4,90000.0,other_very_high
3946,Яккасарайский,2,48.0,5,9,23000.0,Кушбеги
3947,Мирзо-Улугбекский,3,73.0,9,9,45000.0,Мирзо Улугбека
3948,Чиланзарский,4,125.0,6,9,250000.0,жилой комплекс Новза
3949,Мирзо-Улугбекский,3,70.0,2,5,66000.0,Мухаммада Юсуфа (Дагестанская) 
3950,Чиланзарский,3,114.0,2,9,160000.0,жилой комплекс Новза
3951,Яккасарайский,2,48.0,1,4,38000.0,Кичик Бешагач
3952,Учтепинский,1,39.0,3,4,25000.0,Чиланзар 15-й квартал
3953,Шайхантахурский,3,75.0,2,9,52000.0,Зульфияханум
3954,Мирзо-Улугбекский,3,94.0,16,23,118000.0,other_very_high
3955,Мирабадский,3,110.0,2,8,169000.0,Тараса Шевченко
3956,Яккасарайский,2,72.0,5,16,72000.0,Абдуллы Каххара
3957,Мирзо-Улугбекский,3,90.0,2,9,51000.0,Карасу 6-й квартал
3958,Шайхантахурский,3,78.0,3,5,51000.0,Джангох
3959,Мирзо-Улугбекский,3,75.0,5,5,38000.0,Карасу 6-й квартал
3960,Мирзо-Улугбекский,2,50.0,1,4,30000.0,Ялангач
3961,Юнусабадский,2,65.0,1,4,34500.0,other_low
3962,Мирзо-Улугбекский,2,40.0,1,3,26000.0,Буюк Ипак Йули
3963,Яккасарайский,3,70.0,4,5,68000.0,Дамарик
3964,Юнусабадский,3,78.0,4,4,55000.0,проспект Амира Темура
3965,Олмазорский,3,64.0,7,9,58000.0,Фараби
3966,Мирзо-Улугбекский,2,48.0,1,4,31000.0,Городок Тракторостроителей 1-й квартал
3967,Чиланзарский,1,41.0,3,4,25800.0,other_very_low
3968,Учтепинский,2,42.0,4,5,28500.0,Чиланзар 15-й квартал
3969,Шайхантахурский,3,80.0,2,4,72000.0,Лабзак
3970,Мирзо-Улугбекский,2,42.0,2,5,33500.0,Буз-1 (Буз базар) 
3971,Яшнободский,3,72.0,5,9,65000.0,other_high
3972,Шайхантахурский,2,70.0,5,7,56000.0,Самарканд Дарвоза
3973,Мирзо-Улугбекский,2,55.0,5,5,35000.0,Буз-1 (Буз базар) 
3974,Мирзо-Улугбекский,3,63.0,2,4,46000.0,Ялангач
3975,Мирзо-Улугбекский,2,50.0,5,5,35000.0,Буз-1 (Буз базар) 
3976,Мирзо-Улугбекский,2,55.0,4,4,35000.0,Буюк Ипак йули (Луначарское) 
3977,Мирабадский,3,313.0,5,5,65000.0,Сайхун
3978,Яккасарайский,6,213.0,8,9,165000.0,other_very_high
3979,Шайхантахурский,6,260.0,1,4,259000.0,Ипакчи
3980,Юнусабадский,2,50.0,4,4,33500.0,Юнусабад 11-й квартал
3981,Мирзо-Улугбекский,1,42.0,1,4,26499.0,Олой
3982,Мирзо-Улугбекский,3,70.0,2,3,46500.0,other_medium
3983,Мирабадский,3,65.0,1,2,48000.0,Янгизамон
3984,Яшнободский,3,70.0,4,4,35000.0,Авиасозлар-1 Лисунова-1
3985,Сергелийский,4,100.0,9,9,45000.0,Сергели-VIII
3986,Мирзо-Улугбекский,2,64.7,4,4,36200.0,Феруза-2 Военный городок
3987,Чиланзарский,4,87.71,2,9,70000.0,other_high
3988,Мирабадский,4,98.0,3,4,53000.0,other_high
3989,Яккасарайский,4,120.0,1,4,132000.0,Глинки
3990,Олмазорский,3,59.0,6,9,33000.0,Каракамыш-2/3
3991,Олмазорский,2,64.5,4,6,37410.0,other_low
3992,Чиланзарский,3,87.0,4,4,55000.0,Чиланзар-1
3993,Чиланзарский,2,42.0,2,4,38500.0,Чиланзар 8-й квартал
3994,Юнусабадский,1,38.0,1,4,26000.0,Юнусабад 6-й квартал
3995,Олмазорский,4,200.0,3,4,250000.0,other_very_high
3996,Чиланзарский,3,87.0,2,4,70000.0,Чиланзар 1 квартал
3997,Учтепинский,2,42.0,1,4,33500.0,Чиланзар 31-й квартал
3998,Мирабадский,3,120.3,10,12,100000.0,Нукус
3999,Мирабадский,2,55.0,1,3,65000.0,Миробод
4000,Мирзо-Улугбекский,2,62.0,1,4,66000.0,other_high
4001,Юнусабадский,4,90.0,5,5,44000.0,Юнусабад 14-й квартал
4002,Яшнободский,2,60.0,6,9,77000.0,Садыка Азимова (Жуковского) 
4003,Мирзо-Улугбекский,3,70.0,2,5,54000.0,Ялангач
4004,Мирабадский,4,187.0,4,5,145000.0,Моштабиб
4005,Яшнободский,3,61.0,3,4,38000.0,other_low
4006,Чиланзарский,2,51.0,1,4,36000.0,Чиланзар квартал 20Д
4007,Мирзо-Улугбекский,4,93.0,2,4,75000.0,other_high
4008,Мирабадский,3,65.0,3,4,58500.0,Тараса Шевченко
4009,Яшнободский,4,50.0,1,4,35000.0,Асалобод (Слонима) 
4010,Юнусабадский,3,60.0,3,4,75000.0,Юнусабад 9-й квартал
4011,Учтепинский,2,48.0,4,5,28500.0,Чиланзар 15-й квартал
4012,Учтепинский,2,50.0,4,4,30000.0,Чиланзар 24-й квартал
4013,Чиланзарский,3,88.0,4,4,59990.0,Чиланзар 1-й квартал
4014,Учтепинский,3,68.0,3,4,52500.0,Чиланзар 21-й квартал
4015,Чиланзарский,3,72.0,2,9,62000.0,Ислама Каримова
4016,Чиланзарский,3,64.0,1,2,45000.0,Домбрабад
4017,Учтепинский,2,58.0,2,9,42200.0,Чиланзар 24-й квартал
4018,Чиланзарский,3,68.0,1,4,45200.0,Чиланзар 9-й квартал
4019,Юнусабадский,3,130.0,3,8,200000.0,проезд Олой Бозори
4020,Мирабадский,3,72.0,2,9,82000.0,Космонавтов
4021,Яккасарайский,2,53.0,5,8,43000.0,other_medium
4022,Мирзо-Улугбекский,3,75.0,5,5,38000.0,Карасу 6-й квартал
4023,Мирабадский,3,75.0,4,5,72000.0,Космонавтов
4024,Яккасарайский,2,79.0,13,17,101564.0,Бабура
4025,Яккасарайский,7,216.0,7,8,250000.0,Ракат
4026,Мирабадский,2,60.0,2,9,60000.0,other_high
4027,Мирабадский,4,121.0,6,10,109989.0,1-й проезд Катта Миробод
4028,Мирзо-Улугбекский,3,54.0,1,1,35500.0,Буюк Ипак йули (Луначарское) 
4029,Мирзо-Улугбекский,2,49.3,4,4,39900.0,Дархон
4030,Мирзо-Улугбекский,3,64.0,3,4,39000.0,Ялангач
4031,Юнусабадский,3,72.0,4,4,96000.0,Кашгар
4032,Чиланзарский,2,42.0,1,4,35000.0,Чиланзар 2-й квартал
4033,Яшнободский,3,65.0,4,4,55000.0,Ташсельмаш
4034,Мирзо-Улугбекский,3,64.0,3,5,52000.0,Буз-1 (Буз базар) 
4035,Чиланзарский,2,48.0,2,4,34500.0,Чиланзар 16-й квартал
4036,Юнусабадский,2,50.0,2,4,31000.0,Юнусабад 7-й квартал
4037,Яшнободский,2,65.0,2,4,68000.0,Садыка Азимова (Жуковского) 
